%
% ARFF data file, generated by KNIME
%
% Date: Sun Nov 02 17:08:25 CET 2014
% User: Ale
%

@RELATION DataTable
@ATTRIBUTE UserId	INTEGER
@ATTRIBUTE Gender	{M,F}
@ATTRIBUTE Age	INTEGER
@ATTRIBUTE Occupation	INTEGER

@DATA
1634,M,18,20
1635,M,35,6
1636,M,50,12
1637,M,35,16
1638,M,1,10
1639,M,25,6
1640,F,25,7
1641,M,45,16
1642,M,35,17
1643,F,25,19
1644,F,25,7
1645,M,25,0
1646,M,50,7
1647,M,45,2
1648,M,25,11
1649,M,25,7
1650,M,35,6
1651,M,25,1
1652,F,35,2
1653,M,25,14
1654,M,35,7
1655,M,25,16
1656,M,18,4
1657,M,35,12
1658,M,25,2
1659,M,18,4
1660,M,18,19
1661,M,35,20
1662,F,18,6
1663,M,18,1
1664,M,18,20
1665,M,50,16
1666,M,25,4
1667,F,18,12
1668,M,50,17
1669,M,18,20
1670,M,25,20
1671,F,35,2
1672,F,18,1
1673,M,25,11
1674,F,35,3
1675,F,45,0
1676,M,18,12
1677,M,35,7
1678,F,25,15
1679,M,25,0
1680,F,25,11
1681,M,25,12
1682,F,18,4
1683,M,56,13
1684,M,50,13
1685,M,45,12
1686,M,25,0
1687,M,45,7
1688,F,50,1
1689,F,45,6
1690,F,18,4
1691,M,25,16
1692,M,18,4
1693,M,35,12
1694,M,18,12
1695,M,25,16
1696,M,45,17
1697,M,18,4
1698,M,25,17
1699,M,25,0
1700,M,35,0
1701,F,18,4
1702,F,56,7
1703,M,50,6
1704,F,45,20
1705,M,35,11
1706,M,18,2
1707,F,35,7
1708,M,25,0
1709,M,45,14
1710,M,45,1
1711,M,56,6
1712,M,18,4
1713,F,1,10
1714,M,25,7
1715,M,35,6
1716,M,25,17
1717,M,45,3
1718,M,18,4
1719,M,50,7
1720,F,18,4
1721,M,18,4
1722,F,18,4
1723,M,18,4
1724,M,25,20
1725,F,18,4
1726,F,25,0
1727,M,25,1
1728,F,56,3
1729,M,18,4
1730,F,35,6
1731,M,50,0
1732,M,25,1
1733,F,25,0
1734,M,25,0
1735,M,35,12
1736,F,35,9
1737,M,50,11
1738,F,25,3
1739,M,18,14
1740,F,25,7
1741,M,18,12
1742,M,25,7
1743,M,25,7
1744,M,18,17
1745,M,18,4
1746,M,25,17
1747,F,18,4
1748,F,35,20
1749,M,50,0
1750,M,35,7
1751,M,18,14
1752,M,18,14
1753,F,56,14
1754,M,45,16
1755,F,25,0
1756,F,18,20
1757,M,25,17
1758,M,25,0
1759,M,25,17
1760,M,25,6
1761,F,50,20
1762,M,56,7
1763,M,25,15
1764,M,25,17
1765,F,25,12
1766,M,25,14
1767,M,50,7
1768,M,25,12
1769,M,25,14
1770,M,56,13
1771,M,35,17
1772,M,50,17
1773,M,50,6
1774,M,35,0
1775,M,25,2
1776,F,35,7
1777,M,56,6
1778,F,25,9
1779,M,25,4
1780,F,18,4
1781,F,45,6
1782,M,18,1
1783,M,18,12
1784,F,1,10
1785,M,18,4
1786,F,1,10
1787,F,18,4
1788,M,25,15
1789,M,25,2
1790,M,50,11
1791,F,45,15
1792,M,25,7
1793,M,35,20
1794,M,18,17
1795,F,25,2
1796,M,25,14
1797,M,18,16
1798,F,1,10
1799,M,45,20
1800,M,56,7
1801,M,56,17
1802,M,1,19
1803,F,18,0
1804,M,25,12
1805,M,45,1
1806,F,25,3
1807,M,25,2
1808,M,25,5
1809,M,25,20
1810,M,35,16
1811,M,25,3
1812,M,25,6
1813,M,18,20
1814,M,25,4
1815,M,25,19
1816,F,56,1
1817,M,25,7
1818,F,56,16
1819,F,56,13
1820,M,25,7
1821,M,18,4
1822,M,45,17
1823,M,35,5
1824,M,56,13
1825,M,25,11
1826,M,18,1
1827,M,35,1
1828,F,45,3
1829,F,25,7
1830,M,56,1
1831,M,1,4
1832,M,18,14
1833,M,18,4
1834,M,18,4
1835,M,35,18
1836,M,25,14
1837,M,50,1
1838,M,45,14
1839,M,45,1
1840,F,18,17
1841,M,35,6
1842,M,56,13
1843,F,25,4
1844,M,35,15
1845,M,25,0
1846,M,18,10
1847,M,18,19
1848,M,50,6
1849,F,1,10
1850,M,25,0
1851,M,35,15
1852,M,18,4
1853,M,25,8
1854,F,35,3
1855,M,35,15
1856,M,56,20
1857,M,1,10
1858,F,56,9
1859,M,50,14
1860,F,25,4
1861,F,50,9
1862,M,1,0
1863,M,25,7
1864,M,56,14
1865,M,35,1
1866,M,35,7
1867,M,25,12
1868,F,56,11
1869,F,18,1
1870,F,18,0
1871,F,18,2
1872,M,18,4
1873,F,25,4
1874,F,1,10
1875,M,25,17
1876,M,45,7
1877,M,56,16
1878,M,18,4
1879,M,35,15
1880,M,18,12
1881,M,25,7
1882,F,25,0
1883,M,56,1
1884,M,1,19
1885,M,35,17
1886,F,25,0
1887,M,45,1
1888,F,50,17
1889,M,35,17
1890,M,35,2
1891,F,25,9
1892,M,25,7
1893,F,35,0
1894,F,25,3
1895,M,45,20
1896,M,18,12
1897,M,25,7
1898,F,25,1
1899,M,18,7
1900,M,25,12
1901,M,25,20
1902,M,18,0
1903,M,35,12
1904,M,35,20
1905,M,18,16
1906,F,25,17
1907,F,25,12
1908,M,25,0
1909,M,25,4
1910,M,25,17
1911,F,1,10
1912,M,18,4
1913,F,25,5
1914,M,25,4
1915,M,25,18
1916,M,25,18
1917,F,35,0
1918,M,1,10
1919,M,18,4
1920,F,25,4
1921,F,56,2
1922,F,50,0
1923,M,35,11
1924,M,56,5
1925,M,18,4
1926,M,18,10
1927,F,35,16
1928,M,25,0
1929,F,35,16
1930,M,50,12
1931,M,35,14
1932,M,50,1
1933,M,35,17
1934,M,45,7
1935,M,25,20
1936,F,56,13
1937,F,35,7
1938,M,25,17
1939,M,18,4
1940,M,45,17
1941,M,18,2
1942,M,35,7
1943,M,18,4
1944,F,56,2
1945,F,25,0
1946,F,45,16
1947,M,25,7
1948,M,18,0
1949,M,35,14
1950,M,50,7
1951,M,25,7
1952,M,45,17
1953,F,50,20
1954,F,18,19
1955,M,56,13
1956,M,1,10
1957,M,35,7
1958,M,18,1
1959,M,18,4
1960,M,25,1
1961,F,45,12
1962,M,45,7
1963,F,35,7
1964,M,35,20
1965,M,35,12
1966,F,25,6
1967,F,45,9
1968,M,45,1
1969,M,18,14
1970,M,18,0
1971,M,35,20
1972,M,35,7
1973,F,35,5
1974,M,18,17
1975,M,25,1
1976,M,50,6
1977,M,18,0
1978,M,25,17
1979,F,45,1
1980,M,18,4
1981,M,25,7
1982,M,25,4
1983,M,35,0
1984,M,18,2
1985,M,25,7
1986,M,50,7
1987,M,25,1
1988,M,25,0
1989,F,35,20
1990,F,35,7
1991,F,35,14
1992,M,25,11
1993,M,25,12
1994,F,18,0
1995,M,18,0
1996,M,35,12
1997,M,25,17
1998,F,45,16
1999,M,56,16
2000,F,18,14
2001,M,35,20
2002,F,35,3
2003,M,25,20
2004,M,25,20
2005,M,18,4
2006,F,25,6
2007,M,35,7
2008,M,56,13
2009,M,25,20
2010,M,56,2
2011,M,25,7
2012,F,35,2
2013,M,45,7
2014,M,18,20
2015,M,35,17
2016,M,25,12
2017,F,25,1
2018,M,25,6
2019,F,45,16
2020,F,18,1
2021,F,35,7
2022,F,35,16
2023,F,35,6
2024,F,25,6
2025,M,56,13
2026,M,50,7
2027,M,56,13
2028,M,35,16
2029,F,25,3
2030,M,25,14
2031,F,25,3
2032,M,35,0
2033,M,25,2
2034,M,18,12
2035,F,25,0
2036,M,18,4
2037,F,50,16
2038,F,25,9
2039,M,25,12
2040,M,18,15
2041,M,56,1
2042,M,25,17
2043,M,25,20
2044,M,35,0
2045,M,35,17
2046,F,35,12
2047,M,50,1
2048,M,50,0
2049,M,25,4
2050,M,35,14
2051,M,35,0
2052,F,18,4
2053,M,50,6
2054,M,35,7
2055,M,35,11
2056,M,35,17
2057,M,25,11
2058,M,45,17
2059,M,18,10
2060,F,25,12
2061,M,50,0
2062,M,25,12
2063,M,25,5
2064,F,18,4
2065,F,35,1
2066,F,25,5
2067,M,25,4
2068,M,18,4
2069,M,56,1
2070,M,25,4
2071,F,25,14
2072,F,18,4
2073,M,25,7
2074,M,25,7
2075,M,18,4
2076,F,35,0
2077,F,45,15
2078,M,25,6
2079,M,25,17
2080,F,35,0
2081,F,25,14
2082,M,25,12
2083,M,56,1
2084,F,35,14
2085,M,25,12
2086,M,1,10
2087,F,18,14
2088,M,35,20
2089,M,25,20
2090,F,25,6
2091,M,25,20
2092,M,35,17
2093,M,50,6
2094,F,56,3
2095,M,35,12
2096,F,25,20
2097,M,18,19
2098,M,25,14
2099,F,18,4
2100,M,25,3
2101,M,35,7
2102,M,25,17
2103,M,18,19
2104,M,35,11
2105,M,25,0
2106,F,18,4
2107,M,56,14
2108,M,25,17
2109,F,35,7
2110,F,18,4
2111,M,25,18
2112,M,18,4
2113,F,35,14
2114,M,18,4
2115,M,56,1
2116,M,25,0
2117,F,35,2
2118,M,56,14
2119,M,35,12
2120,M,18,12
2121,M,18,4
2122,M,25,17
2123,M,25,7
2124,M,56,13
2125,M,25,7
2126,M,35,17
2127,F,25,5
2128,M,25,0
2129,M,18,0
2130,M,18,4
2131,M,35,17
2132,M,25,0
2133,M,45,18
2134,M,35,17
2135,M,50,17
2136,F,25,14
2137,M,45,17
2138,M,25,5
2139,M,18,17
2140,F,18,4
2141,M,25,0
2142,M,25,14
2143,M,25,20
2144,M,25,7
2145,M,18,12
2146,M,25,1
2147,M,25,17
2148,F,1,0
2149,M,56,16
2150,M,35,11
2151,M,18,10
2152,F,45,3
2153,M,45,6
2154,M,50,13
2155,M,18,20
2156,M,35,7
2157,M,35,20
2158,M,25,0
2159,M,50,18
2160,M,25,0
2161,M,35,2
2162,M,1,10
2163,F,25,15
2164,M,1,19
2165,M,18,14
2166,F,25,1
2167,M,25,0
2168,F,25,0
2169,F,25,14
2170,M,45,17
2171,M,25,20
2172,M,35,7
2173,M,25,6
2174,M,25,4
2175,M,25,4
2176,M,35,14
2177,M,35,17
2178,F,25,1
2179,F,25,9
2180,M,25,12
2181,M,25,1
2182,M,25,3
2183,M,50,7
2184,F,45,2
2185,M,35,7
2186,M,25,11
2187,M,56,17
2188,M,35,7
2189,M,18,4
2190,M,45,17
2191,M,25,20
2192,F,18,4
2193,M,18,4
2194,M,35,20
2195,M,35,7
2196,F,35,0
2197,M,18,4
2198,F,35,6
2199,M,18,2
2200,F,25,7
2201,M,56,17
2202,M,18,4
2203,M,56,3
2204,M,45,12
2205,M,35,7
2206,M,35,14
2207,M,35,17
2208,M,18,0
2209,M,18,4
2210,M,35,16
2211,M,25,14
2212,M,25,0
2213,M,35,14
2214,M,25,20
2215,M,25,17
2216,M,18,4
2217,F,25,0
2218,M,35,0
2219,M,56,19
2220,M,18,17
2221,M,35,2
2222,M,35,7
2223,F,25,3
2224,M,25,16
2225,F,25,4
2226,M,25,5
2227,M,18,4
2228,M,18,4
2229,F,18,2
2230,F,18,4
2231,M,18,3
2232,F,25,1
2233,M,56,11
2234,F,25,1
2235,M,1,19
2236,M,18,4
2237,F,45,3
2238,F,35,4
2239,M,18,0
2240,M,25,0
2241,F,35,2
2242,M,35,0
2243,M,50,12
2244,F,25,16
2245,M,50,6
2246,F,56,13
2247,F,56,16
2248,M,45,1
2249,M,35,11
2250,F,35,3
2251,M,25,7
2252,M,25,7
2253,M,50,0
2254,F,45,3
2255,M,25,7
2256,M,25,14
2257,M,18,14
2258,M,25,14
2259,M,50,1
2260,F,56,6
2261,M,45,0
2262,M,25,17
2263,M,45,7
2264,M,35,12
2265,M,25,11
2266,M,1,10
2267,M,45,17
2268,M,35,15
2269,M,35,1
2270,M,35,12
2271,M,25,12
2272,M,18,4
2273,M,25,12
2274,F,18,5
2275,M,25,17
2276,F,18,4
2277,F,35,9
2278,M,25,5
2279,M,18,4
2280,F,25,12
2281,M,35,14
2282,M,25,16
2283,M,35,2
2284,M,35,11
2285,M,18,4
2286,M,45,12
2287,M,35,17
2288,F,1,10
2289,M,18,4
2290,M,25,2
2291,F,25,1
2292,M,25,0
2293,M,25,7
2294,M,45,7
2295,F,25,20
2296,F,35,5
2297,M,18,17
2298,M,25,7
2299,M,18,4
2300,M,25,4
2301,M,18,4
2302,M,18,4
2303,M,50,17
2304,M,18,4
2305,M,25,17
2306,M,56,13
2307,F,18,1
2308,M,25,12
2309,M,50,16
2310,M,35,7
2311,F,50,6
2312,F,1,10
2313,M,35,15
2314,F,25,3
2315,F,1,2
2316,M,25,7
2317,M,35,7
2318,M,56,3
2319,M,45,7
2320,M,25,11
2321,M,45,1
2322,M,25,7
2323,M,56,1
2324,F,18,3
2325,M,25,15
2326,M,25,0
2327,M,25,0
2328,M,45,7
2329,M,35,0
2330,M,50,17
2331,M,25,17
2332,M,35,5
2333,F,18,14
2334,M,18,4
2335,M,25,4
2336,F,18,4
2337,M,25,20
2338,F,35,0
2339,F,25,0
2340,M,25,20
2341,M,25,4
2342,F,18,4
2343,M,18,3
2344,M,18,4
2345,M,35,7
2346,F,45,1
2347,F,45,3
2348,M,45,0
2349,M,25,14
2350,M,25,1
2351,F,35,3
2352,M,35,20
2353,M,25,0
2354,M,25,4
2355,M,25,12
2356,M,18,20
2357,F,25,1
2358,F,18,4
2359,M,1,10
2360,M,25,12
2361,F,18,17
2362,F,18,5
2363,M,35,20
2364,F,35,9
2365,M,35,16
2366,M,25,12
2367,M,18,17
2368,F,18,4
2369,M,18,19
2370,M,25,8
2371,M,35,6
2372,M,35,5
2373,F,18,4
2374,F,35,17
2375,M,45,14
2376,M,25,14
2377,M,18,20
2378,F,25,7
2379,F,45,0
2380,M,56,12
2381,M,25,7
2382,M,56,20
2383,M,35,16
2384,M,18,2
2385,M,35,0
2386,M,25,12
2387,M,25,12
2388,F,25,9
2389,F,45,6
2390,M,35,17
2391,F,25,7
2392,M,18,5
2393,M,50,5
2394,M,25,1
2395,F,56,13
2396,M,18,10
2397,F,35,20
2398,M,35,7
2399,M,35,6
2400,M,45,17
2401,M,18,1
2402,M,50,18
2403,F,25,0
2404,M,35,14
2405,M,35,11
2406,F,1,10
2407,F,25,14
2408,F,18,4
2409,M,18,0
2410,F,45,0
2411,M,25,5
2412,M,18,14
2413,M,50,20
2414,M,45,12
2415,M,35,17
2416,M,25,12
2417,M,45,6
2418,M,25,14
2419,M,25,2
2420,F,1,0
2421,M,25,11
2422,M,25,4
2423,M,35,1
2424,M,50,6
2425,M,50,1
2426,M,18,4
2427,F,25,9
2428,M,35,14
2429,M,25,4
2430,M,50,5
2431,M,1,0
2432,M,18,4
2433,M,35,1
2434,F,25,0
2435,M,35,16
2436,M,56,13
2437,M,1,10
2438,M,35,17
2439,M,35,20
2440,F,18,4
2441,M,25,4
2442,M,56,20
2443,M,25,0
2444,M,50,7
2445,M,25,3
2446,F,25,0
2447,M,25,1
2448,F,25,7
2449,F,45,6
2450,M,25,12
2451,F,18,0
2452,M,25,4
2453,M,50,16
2454,M,25,17
2455,F,25,0
2456,M,25,17
2457,F,35,1
2458,F,25,1
2459,M,25,4
2460,M,35,0
2461,F,25,2
2462,M,25,12
2463,F,56,14
2464,M,25,17
2465,M,35,7
2466,M,35,0
2467,F,25,2
2468,M,56,13
2469,M,56,7
2470,F,1,10
2471,M,25,4
2472,M,25,3
2473,F,45,9
2474,M,50,1
2475,M,25,16
2476,F,35,12
2477,M,35,1
2478,M,45,7
2479,M,50,15
2480,M,18,16
2481,M,56,13
2482,M,18,0
2483,F,18,1
2484,F,50,7
2485,M,25,17
2486,M,35,14
2487,M,18,20
2488,F,50,2
2489,F,35,0
2490,M,25,17
2491,M,35,0
2492,M,25,17
2493,M,18,19
2494,M,25,17
2495,M,25,20
2496,M,25,0
2497,F,25,3
2498,M,18,10
2499,M,25,5
2500,M,25,0
2501,M,18,0
2502,M,45,1
2503,M,45,7
2504,M,25,12
2505,M,25,20
2506,M,35,12
2507,M,50,1
2508,M,18,5
2509,M,50,13
2510,F,50,12
2511,M,35,0
2512,F,18,4
2513,M,35,12
2514,M,25,0
2515,M,18,2
2516,M,35,17
2517,M,18,4
2518,M,18,4
2519,F,45,16
2520,M,50,7
2521,M,18,4
2522,M,18,4
2523,F,25,20
2524,M,45,0
2525,F,25,7
2526,M,56,7
2527,M,35,17
2528,M,18,4
2529,F,35,6
2530,M,35,3
2531,F,25,7
2532,M,50,7
2533,M,18,4
2534,M,25,17
2535,M,25,3
2536,F,35,2
2537,F,35,16
2538,M,25,20
2539,M,25,15
2540,M,25,0
2541,M,25,7
2542,F,50,1
2543,M,25,17
2544,M,45,17
2545,F,56,13
2546,M,18,14
2547,F,45,6
2548,M,18,0
2549,M,18,4
2550,F,56,1
2551,M,56,0
2552,M,35,0
2553,M,25,2
2554,M,45,1
2555,M,25,4
2556,M,25,17
2557,M,25,6
2558,M,18,0
2559,M,35,1
2560,M,35,16
2561,M,35,0
2562,M,25,3
2563,M,35,11
2564,F,25,4
2565,M,35,17
2566,M,25,0
2567,M,50,12
2568,F,25,14
2569,F,45,16
2570,M,25,4
2571,M,25,6
2572,F,18,10
2573,M,18,12
2574,M,35,20
2575,M,45,17
2576,F,35,1
2577,M,18,1
2578,F,1,10
2579,M,50,16
2580,M,25,12
2581,M,35,16
2582,M,25,14
2583,F,35,12
2584,M,25,6
2585,F,56,13
2586,F,1,10
2587,M,18,10
2588,M,45,18
2589,F,25,4
2590,F,18,4
2591,M,35,6
2592,M,18,4
2593,F,35,0
2594,M,50,14
2595,M,18,10
2596,M,35,0
2597,M,18,19
2598,M,45,7
2599,M,25,7
2600,M,25,7
2601,M,56,3
2602,M,25,2
2603,F,18,3
2604,F,18,9
2605,F,18,4
2606,M,50,7
2607,M,56,13
2608,M,18,15
2609,M,25,20
2610,M,18,16
2611,M,56,13
2612,M,18,4
2613,M,25,16
2614,M,25,0
2615,M,35,19
2616,M,18,10
2617,M,56,7
2618,M,18,4
2619,F,25,7
2620,M,25,15
2621,M,45,14
2622,M,25,7
2623,M,25,15
2624,M,18,4
2625,F,1,10
2626,M,45,16
2627,M,1,10
2628,M,50,0
2629,F,25,7
2630,M,25,7
2631,F,18,1
2632,F,35,20
2633,M,25,17
2634,M,25,4
2635,M,45,2
2636,F,25,1
2637,M,25,17
2638,M,50,16
2639,F,25,6
2640,M,25,7
2641,F,25,0
2642,F,18,4
2643,M,25,1
2644,M,50,6
2645,F,35,6
2646,M,25,5
2647,M,50,14
2648,M,25,7
2649,M,18,4
2650,M,56,1
2651,M,25,1
2652,M,35,11
2653,M,25,12
2654,F,45,0
2655,M,35,20
2656,M,50,7
2657,M,50,7
2658,F,18,4
2659,F,35,1
2660,M,18,2
2661,M,25,16
2662,M,35,11
2663,M,1,10
2664,F,18,12
2665,F,45,0
2666,M,45,7
2667,F,50,6
2668,F,25,4
2669,F,35,1
2670,M,45,14
2671,M,18,7
2672,F,1,0
2673,M,25,17
2674,M,18,4
2675,M,35,20
2676,M,35,7
2677,F,35,6
2678,F,45,0
2679,F,45,5
2680,M,25,0
2681,M,18,1
2682,M,35,1
2683,M,25,2
2684,F,18,0
2685,M,25,16
2686,M,25,20
2687,M,50,13
2688,M,35,7
2689,M,35,7
2690,F,45,12
2691,M,25,7
2692,M,25,14
2693,F,25,4
2694,M,35,14
2695,F,35,16
2696,M,35,1
2697,F,25,11
2698,M,25,1
2699,F,50,1
2700,M,25,15
2701,M,35,5
2702,M,18,17
2703,M,25,17
2704,M,25,17
2705,M,18,1
2706,M,25,1
2707,M,25,17
2708,M,35,7
2709,M,25,15
2710,F,18,4
2711,F,45,0
2712,M,35,7
2713,M,18,4
2714,M,56,18
2715,F,18,4
2716,M,25,12
2717,F,50,0
2718,F,18,4
2719,F,45,0
2720,F,18,2
2721,M,25,18
2722,M,35,14
2723,F,35,3
2724,M,35,20
2725,F,35,7
2726,M,25,2
2727,F,25,12
2728,M,18,14
2729,M,35,16
2730,M,25,5
2731,M,25,14
2732,F,1,10
2733,M,25,4
2734,M,25,0
2735,M,50,11
2736,M,1,19
2737,M,25,2
2738,M,35,7
2739,M,45,16
2740,M,45,0
2741,M,25,14
2742,F,45,17
2743,M,56,20
2744,M,35,3
2745,M,56,12
2746,M,25,7
2747,M,35,20
2748,M,25,2
2749,M,45,0
2750,M,25,11
2751,F,25,1
2752,F,25,2
2753,M,18,4
2754,M,45,7
2755,M,25,17
2756,M,18,5
2757,M,18,1
2758,M,35,1
2759,F,25,14
2760,M,56,13
2761,F,35,20
2762,F,56,13
2763,M,56,6
2764,M,25,0
2765,M,25,1
2766,M,25,0
2767,F,1,10
2768,F,18,0
2769,F,25,3
2770,M,35,0
2771,F,25,6
2772,M,25,14
2773,M,25,17
2774,F,45,9
2775,F,25,7
2776,M,35,6
2777,M,25,7
2778,F,50,0
2779,M,56,16
2780,M,1,17
2781,M,35,12
2782,M,25,20
2783,M,25,0
2784,M,25,0
2785,F,35,11
2786,F,35,5
2787,F,18,4
2788,M,18,4
2789,M,56,6
2790,M,25,18
2791,M,18,0
2792,M,35,7
2793,M,1,0
2794,M,35,0
2795,M,25,20
2796,M,25,17
2797,F,35,12
2798,M,45,6
2799,M,35,16
2800,M,45,7
2801,M,25,2
2802,F,18,0
2803,M,18,4
2804,M,25,20
2805,M,25,17
2806,M,25,4
2807,M,1,10
2808,M,25,0
2809,M,18,12
2810,M,25,12
2811,F,18,4
2812,M,25,16
2813,M,18,9
2814,M,25,17
2815,M,25,4
2816,M,18,12
2817,M,45,11
2818,M,35,17
2819,F,45,0
2820,F,35,1
2821,M,25,15
2822,M,18,0
2823,F,18,4
2824,M,18,5
2825,M,25,12
2826,M,18,4
2827,F,50,7
2828,F,45,1
2829,F,18,1
2830,M,56,0
2831,F,25,7
2832,M,50,7
2833,M,25,7
2834,F,25,7
2835,M,18,4
2836,F,50,7
2837,F,1,10
2838,M,25,5
2839,M,45,14
2840,F,35,0
2841,M,35,12
2842,M,18,17
2843,F,18,0
2844,M,18,4
2845,F,25,6
2846,F,56,9
2847,M,35,12
2848,F,45,0
2849,M,25,11
2850,M,35,1
2851,F,45,12
2852,F,35,0
2853,M,18,0
2854,M,45,18
2855,M,35,0
2856,M,56,6
2857,M,35,18
2858,M,35,20
2859,M,18,4
2860,M,18,0
2861,F,35,3
2862,M,25,0
2863,F,25,6
2864,M,35,12
2865,M,25,14
2866,M,25,20
2867,M,25,7
2868,M,50,1
2869,M,1,10
2870,M,35,5
2871,M,25,0
2872,F,35,16
2873,F,35,9
2874,M,35,1
2875,M,18,20
2876,M,56,1
2877,M,18,4
2878,M,35,2
2879,M,25,17
2880,M,18,5
2881,F,35,17
2882,M,25,17
2883,M,18,4
2884,M,25,7
2885,F,18,4
2886,M,45,11
2887,M,35,8
2888,M,35,7
2889,F,25,2
2890,M,45,1
2891,M,35,7
2892,F,45,7
2893,F,35,0
2894,M,18,4
2895,M,50,20
2896,F,25,7
2897,F,56,13
2898,F,1,10
2899,M,25,14
2900,M,18,12
2901,M,25,7
2902,F,35,9
2903,M,50,7
2904,M,25,15
2905,M,25,7
2906,M,45,16
2907,M,18,4
2908,M,25,14
2909,M,25,20
2910,M,25,15
2911,F,18,4
2912,M,1,10
2913,M,45,16
2914,F,35,2
2915,M,18,1
2916,M,18,0
2917,F,18,0
2918,M,25,4
2919,M,35,7
2920,M,45,7
2921,M,18,20
2922,M,18,4
2923,M,18,4
2924,M,18,10
2925,M,25,17
2926,F,35,20
2927,M,1,19
2928,F,35,15
2929,M,56,13
2930,M,25,20
2931,M,18,17
2932,M,35,12
2933,F,35,0
2934,M,25,0
2935,M,25,17
2936,M,25,2
2937,M,35,12
2938,M,18,4
2939,M,25,12
2940,M,35,12
2941,F,25,0
2942,F,25,7
2943,M,25,4
2944,M,50,16
2945,M,25,17
2946,M,35,7
2947,M,25,15
2948,M,18,4
2949,M,50,16
2950,F,1,10
2951,M,18,4
2952,F,25,7
2953,M,25,1
2954,M,18,0
2955,M,18,17
2956,M,18,4
2957,M,25,12
2958,M,35,18
2959,M,18,4
2960,M,18,2
2961,M,18,20
2962,M,35,16
2963,F,18,20
2964,M,56,13
2965,M,56,0
2966,M,25,6
2967,F,45,1
2968,M,50,7
2969,M,56,16
2970,M,35,15
2971,M,56,13
2972,M,18,16
2973,F,25,0
2974,F,56,3
2975,M,25,7
2976,F,45,7
2977,M,50,12
2978,M,18,12
2979,M,25,7
2980,F,56,0
2981,F,35,14
2982,M,18,7
2983,F,35,9
2984,M,45,14
2985,F,1,10
2986,F,18,17
2987,M,25,17
2988,M,18,15
2989,M,50,6
2990,F,50,16
2991,M,35,12
2992,M,45,16
2993,F,25,0
2994,M,50,7
2995,M,25,17
2996,F,18,1
2997,M,25,14
2998,M,35,0
2999,F,18,4
3000,F,18,4
3001,M,56,7
3002,M,18,4
3003,M,25,17
3004,F,56,13
3005,F,35,6
3006,F,35,20
3007,F,25,16
3008,M,25,2
3009,M,45,11
3010,M,18,4
3011,M,35,16
3012,M,25,0
3013,M,35,17
3014,M,1,4
3015,M,35,16
3016,M,35,19
3017,M,35,17
3018,F,56,2
3019,F,50,9
3020,F,50,2
3021,F,25,3
3022,M,18,4
3023,M,35,1
3024,M,35,5
3025,F,25,3
3026,M,25,1
3027,F,50,16
3028,M,25,5
3029,M,25,12
3030,M,45,1
3031,M,18,4
3032,F,25,7
3033,M,35,7
3034,M,18,12
3035,M,18,4
3036,F,25,0
3037,M,25,11
3038,M,50,16
3039,M,25,14
3040,M,35,7
3041,M,25,0
3042,M,25,0
3043,M,45,15
3044,F,25,4
3045,F,25,15
3046,M,35,7
3047,F,35,1
3048,F,25,1
3049,M,25,17
3050,M,18,4
3051,M,45,1
3052,M,25,20
3053,M,25,12
3054,M,56,1
3055,M,35,12
3056,M,45,20
3057,M,18,17
3058,M,25,12
3059,F,1,10
3060,M,1,10
3061,M,1,10
3062,M,1,10
3063,F,18,0
3064,M,25,0
3065,M,35,15
3066,F,25,9
3067,F,25,3
3068,M,25,7
3069,M,25,0
3070,M,56,1
3071,M,18,4
3072,F,25,0
3073,M,18,6
3074,M,18,20
3075,M,35,7
3076,M,25,4
3077,F,25,0
3078,M,35,1
3079,F,45,7
3080,M,56,13
3081,M,25,1
3082,M,35,7
3083,M,35,1
3084,F,56,1
3085,M,18,4
3086,M,35,7
3087,M,56,7
3088,M,35,0
3089,M,25,17
3090,F,18,14
3091,M,35,1
3092,M,18,1
3093,M,25,12
3094,M,50,17
3095,M,18,2
3096,M,50,1
3097,M,25,17
3098,M,25,4
3099,M,35,7
3100,F,18,17
3101,F,45,0
3102,F,25,7
3103,M,25,0
3104,M,35,2
3105,M,18,1
3106,F,25,1
3107,M,35,12
3108,M,25,17
3109,M,25,18
3110,M,25,20
3111,F,1,10
3112,M,25,7
3113,M,35,6
3114,F,45,3
3115,M,18,2
3116,M,50,1
3117,M,18,4
3118,M,25,6
3119,M,25,12
3120,M,45,2
3121,M,25,4
3122,M,18,18
3123,M,35,17
3124,M,35,0
3125,M,45,12
3126,M,25,5
3127,F,18,4
3128,M,25,15
3129,M,25,8
3130,M,35,0
3131,M,56,1
3132,M,25,0
3133,F,35,6
3134,F,18,4
3135,F,50,5
3136,M,35,15
3137,M,25,0
3138,M,25,12
3139,M,35,17
3140,F,18,3
3141,M,18,1
3142,M,56,7
3143,M,50,7
3144,M,35,20
3145,F,25,7
3146,F,50,1
3147,M,56,13
3148,F,25,17
3149,F,35,6
3150,M,25,4
3151,F,25,6
3152,M,56,7
3153,M,18,17
3154,M,25,1
3155,M,50,16
3156,M,18,4
3157,F,25,16
3158,F,50,7
3159,F,25,0
3160,M,25,1
3161,M,18,4
3162,M,25,12
3163,M,25,3
3164,F,45,3
3165,M,25,17
3166,M,45,17
3167,F,18,4
3168,F,56,6
3169,M,1,14
3170,M,18,4
3171,M,35,17
3172,M,1,0
