"UserId","RecommendedMovieIds"
"3667","3892 3145 1088 1763 1645"
"3675","3892 3145 1645 1763 1088"
"3677","3892 3145 1645 1763 1088"
"3683","3892 3145 1088 1763 1645"
"3698","3892 3145 1088 1763 1645"
"3710","3892 3145 1645 1763 1088"
"3711","3892 3145 1088 1763 1645"
"3715","3892 3145 1645 1763 1088"
"3723","3892 3145 1088 1763 1645"
"3725","3892 3145 1645 1763 1088"
"3726","3892 3145 1645 1763 1088"
"3736","3892 3145 1645 1763 1088"
"3737","3892 3145 1645 1763 1088"
"3749","3892 3145 1088 1763 1645"
"3756","3892 3145 1088 1763 1645"
"3766","3892 3145 1645 1763 1088"
"3767","3892 3145 1645 1763 1088"
"3768","3892 3145 1645 1763 1088"
"3771","3892 3145 1088 1763 1645"
"3783","3892 3145 1645 1763 1088"
"3784","3892 3145 1088 1763 1645"
"3787","3892 3145 1645 1763 1088"
"3788","3892 3145 1645 1763 1088"
"3793","3892 3145 1645 1763 1088"
"3794","3892 3145 1645 1763 1088"
"3795","3892 3145 1645 1763 1088"
"3799","3892 3145 1645 1763 1088"
"3805","3892 3145 1645 1763 1088"
"3809","3892 3145 1645 1763 1088"
"3810","3892 3145 1088 1763 1645"
"3823","3892 3145 1645 1763 1088"
"3824","3892 3145 1645 1763 1088"
"3825","3892 3145 1088 1763 1645"
"3839","3892 3145 1088 1763 1645"
"3841","3892 3145 1645 1763 1088"
"3842","3892 3145 1088 1763 1645"
"3846","3892 3145 1645 1763 1088"
"3849","3892 3145 1645 1763 1088"
"3860","3892 3145 1645 1763 1088"
"3864","3892 3145 1645 1763 1088"
"3873","3892 3145 1088 1763 1645"
"3880","3892 3145 1645 1763 1088"
"3882","3892 3145 1088 1763 1645"
"3883","3892 3145 1645 1763 1088"
"3887","3892 3145 1645 1763 1088"
"3891","3892 3145 1088 1763 1645"
"3894","3892 3145 1645 1763 1088"
"3897","3892 3145 1645 1763 1088"
"3903","3892 3145 1645 1763 1088"
"3905","3892 3145 1645 1763 1088"
"3910","3892 3145 1088 1763 1645"
"3917","3892 3145 1088 1763 1645"
"3918","3892 3145 1088 1763 1645"
"3932","3892 3145 1645 1763 1088"
"3935","3892 3145 1645 1763 1088"
"3937","3892 3145 1088 1763 1645"
"3941","3892 3145 1645 1763 1088"
"3950","3892 3145 1645 1763 1088"
"3957","3892 3145 1088 1763 1645"
"3960","3892 3145 1645 1763 1088"
"3963","3892 3145 1645 1763 1088"
"3965","3892 3145 1645 1763 1088"
"3971","3892 3145 1088 1763 1645"
"3975","3892 3145 1088 1763 1645"
"3981","3892 3145 1645 1763 1088"
"3982","3892 3145 1645 1763 1088"
"3988","3892 3145 1645 1763 1088"
"3996","3892 3145 1088 1763 1645"
"4008","3892 3145 1645 1763 1088"
"4011","3892 3145 1645 1763 1088"
"4014","3892 3145 1645 1763 1088"
"4015","3892 3145 1645 1763 1088"
"4018","3892 3145 1645 1763 1088"
"4026","3892 3145 1645 1763 1088"
"4028","3892 3145 1088 1763 1645"
"4031","3892 3145 1088 1763 1645"
"4038","3892 3145 1645 1763 1088"
"4047","3892 3145 1645 1763 1088"
"4048","3892 3145 1088 1763 1645"
"4050","3892 3145 1645 1763 1088"
"4051","3892 3145 1645 1763 1088"
"4055","3892 3145 1645 1763 1088"
"4056","3892 3145 1645 1763 1088"
"4059","3892 3145 1088 1763 1645"
"4073","3892 3145 1088 1763 1645"
"4074","3892 3145 1645 1763 1088"
"4079","3892 3145 1645 1763 1088"
"4081","3892 3145 1645 1763 1088"
"4088","3892 3145 1645 1763 1088"
"4096","3892 3145 1088 1763 1645"
"4100","3892 3145 1645 1763 1088"
"4104","3892 3145 1645 1763 1088"
"4106","3892 3145 1645 1763 1088"
"4110","3892 3145 1088 1763 1645"
"4113","3892 3145 1088 1763 1645"
"4114","3892 3145 1088 1763 1645"
"4115","3892 3145 1645 1763 1088"
"4116","3892 3145 1645 1763 1088"
"4123","3892 3145 1645 1763 1088"
"4127","3892 3145 1645 1763 1088"
"4128","3892 3145 1088 1763 1645"
"4131","3892 3145 1645 1763 1088"
"4132","3892 3145 1088 1763 1645"
"4135","3892 3145 1645 1763 1088"
"4137","3892 3145 1088 1763 1645"
"4139","3892 3145 1645 1763 1088"
"4160","3892 3145 1645 1763 1088"
"4164","3892 3145 1645 1763 1088"
"4170","3892 3145 1645 1763 1088"
"4177","3892 3145 1645 1763 1088"
"4185","3892 3145 1645 1763 1088"
"4196","3892 3145 1645 1763 1088"
"4197","3892 3145 1088 1763 1645"
"4199","3892 3145 1645 1763 1088"
"4204","3892 3145 1645 1763 1088"
"4208","3892 3145 1645 1763 1088"
"4211","3892 3145 1645 1763 1088"
"4216","3892 3145 1645 1763 1088"
"4217","3892 3145 1645 1763 1088"
"4218","3892 3145 1645 1763 1088"
"4219","3892 3145 1088 1763 1645"
"4220","3892 3145 1645 1763 1088"
"4221","3892 3145 1645 1763 1088"
"4233","3892 3145 1645 1763 1088"
"4236","3892 3145 1088 1763 1645"
"4239","3892 3145 1645 1763 1088"
"4248","3892 3145 1645 1763 1088"
"4256","3892 3145 1088 1763 1645"
"4274","3892 3145 1645 1763 1088"
"4275","3892 3145 1645 1763 1088"
"4277","3892 3145 1645 1763 1088"
"4284","3892 3145 1645 1763 1088"
"4285","3892 3145 1645 1763 1088"
"4289","3892 3145 1645 1763 1088"
"4299","3892 3145 1645 1763 1088"
"4302","3892 3145 1645 1763 1088"
"4322","3892 3145 1645 1763 1088"
"4326","3892 3145 1088 1763 1645"
"4349","3892 3145 1088 1763 1645"
"4355","3892 3145 1645 1763 1088"
"4367","3892 3145 1645 1763 1088"
"4378","3892 3145 1645 1763 1088"
"4381","3892 3145 1088 1763 1645"
"4388","3892 3145 1088 1763 1645"
"4407","3892 3145 1645 1763 1088"
"4408","3892 3145 1645 1763 1088"
"4412","3892 3145 1645 1763 1088"
"4414","3892 3145 1645 1763 1088"
"4415","3892 3145 1088 1763 1645"
"4419","3892 3145 1645 1763 1088"
"4421","3892 3145 1088 1763 1645"
"4429","3892 3145 1645 1763 1088"
"4441","3892 3145 1645 1763 1088"
"4448","3892 3145 1645 1763 1088"
"4456","3892 3145 1645 1763 1088"
"4459","3892 3145 1088 1763 1645"
"4463","3892 3145 1645 1763 1088"
"4470","3892 3145 1645 1763 1088"
"4481","3892 3145 1645 1763 1088"
"4484","3892 3145 1645 1763 1088"
"4495","3892 3145 1645 1763 1088"
"4503","3892 3145 1088 1763 1645"
"4508","3892 3145 1645 1763 1088"
"4513","3892 3145 1645 1763 1088"
"4517","3892 3145 1645 1763 1088"
"4530","3892 3145 1645 1763 1088"
"4532","3892 3145 1645 1763 1088"
"4538","3892 3145 1645 1763 1088"
"4552","3892 3145 1645 1763 1088"
"4553","3892 3145 1088 1763 1645"
"4557","3892 3145 1645 1763 1088"
"4566","3892 3145 1088 1763 1645"
"4569","3892 3145 1645 1763 1088"
"4575","3892 3145 1645 1763 1088"
"4580","3892 3145 1645 1763 1088"
"4581","3892 3145 1645 1763 1088"
"4582","3892 3145 1645 1763 1088"
"4585","3892 3145 1645 1763 1088"
"4592","3892 3145 1088 1763 1645"
"4593","3892 3145 1645 1763 1088"
"4594","3892 3145 1645 1763 1088"
"4598","3892 3145 1645 1763 1088"
"4609","3892 3145 1645 1763 1088"
"4613","3892 3145 1645 1763 1088"
"4614","3892 3145 1645 1763 1088"
"4616","3892 3145 1645 1763 1088"
"4617","3892 3145 1645 1763 1088"
"4624","3892 3145 1645 1763 1088"
"4626","3892 3145 1645 1763 1088"
"4628","3892 3145 1088 1763 1645"
"4638","3892 3145 1645 1763 1088"
"4640","3892 3145 1088 1763 1645"
"4641","3892 3145 1645 1763 1088"
"4645","3892 3145 1645 1763 1088"
"4653","3892 3145 1088 1763 1645"
"4657","3892 3145 1645 1763 1088"
"4667","3892 3145 1645 1763 1088"
"4668","3892 3145 1088 1763 1645"
"4669","3892 3145 1088 1763 1645"
"4670","3892 3145 1088 1763 1645"
"4672","3892 3145 1645 1763 1088"
"4675","3892 3145 1645 1763 1088"
"4679","3892 3145 1088 1763 1645"
"4682","3892 3145 1645 1763 1088"
"4685","3892 3145 1645 1763 1088"
"4691","3892 3145 1645 1763 1088"
"4693","3892 3145 1645 1763 1088"
"4695","3892 3145 1088 1763 1645"
"4704","3892 3145 1645 1763 1088"
"4706","3892 3145 1088 1763 1645"
"4708","3892 3145 1088 1763 1645"
"4714","3892 3145 1645 1763 1088"
"4726","3892 3145 1088 1763 1645"
"4732","3892 3145 1645 1763 1088"
"4745","3892 3145 1088 1763 1645"
"4746","3892 3145 1645 1763 1088"
"4748","3892 3145 1645 1763 1088"
"4753","3892 3145 1645 1763 1088"
"4761","3892 3145 1645 1763 1088"
"4762","3892 3145 1645 1763 1088"
"4763","3892 3145 1088 1763 1645"
"4765","3892 3145 1088 1763 1645"
"4766","3892 3145 1645 1763 1088"
"4767","3892 3145 1645 1763 1088"
"4779","3892 3145 1088 1763 1645"
"4781","3892 3145 1088 1763 1645"
"4783","3892 3145 1645 1763 1088"
"4784","3892 3145 1645 1763 1088"
"4789","3892 3145 1645 1763 1088"
"4800","3892 3145 1088 1763 1645"
"4801","3892 3145 1645 1763 1088"
"4803","3892 3145 1645 1763 1088"
"4811","3892 3145 1088 1763 1645"
"4826","3892 3145 1645 1763 1088"
"4836","3892 3145 1645 1763 1088"
"4837","3892 3145 1088 1763 1645"
"4838","3892 3145 1088 1763 1645"
"4842","3892 3145 1645 1763 1088"
"4861","3892 3145 1645 1763 1088"
"4866","3892 3145 1645 1763 1088"
"4868","3892 3145 1645 1763 1088"
"4877","3892 3145 1645 1763 1088"
"4882","3892 3145 1645 1763 1088"
"4887","3892 3145 1645 1763 1088"
"4891","3892 3145 1645 1763 1088"
"4894","3892 3145 1088 1763 1645"
"4895","3892 3145 1645 1763 1088"
"4903","3892 3145 1088 1763 1645"
"4908","3892 3145 1645 1763 1088"
"4909","3892 3145 1645 1763 1088"
"4914","3892 3145 1645 1763 1088"
"4915","3892 3145 1645 1763 1088"
"4925","3892 3145 1645 1763 1088"
"4934","3892 3145 1088 1763 1645"
"4942","3892 3145 1645 1763 1088"
"4952","3892 3145 1645 1763 1088"
"4955","3892 3145 1645 1763 1088"
"4965","3892 3145 1645 1763 1088"
"4967","3892 3145 1645 1763 1088"
"4973","3892 3145 1088 1763 1645"
"4977","3892 3145 1645 1763 1088"
"4991","3892 3145 1088 1763 1645"
"4997","3892 3145 1645 1763 1088"
"4998","3892 3145 1088 1763 1645"
"5000","3892 3145 1645 1763 1088"
"5005","3892 3145 1645 1763 1088"
"5008","3892 3145 1088 1763 1645"
"5018","3892 3145 1645 1763 1088"
"5028","3892 3145 1645 1763 1088"
"5032","3892 3145 1645 1763 1088"
"5037","3892 3145 1645 1763 1088"
"5041","3892 3145 1088 1763 1645"
"5043","3892 3145 1645 1763 1088"
"5045","3892 3145 1645 1763 1088"
"5051","3892 3145 1088 1763 1645"
"5054","3892 3145 1645 1763 1088"
"5065","3892 3145 1645 1763 1088"
"5068","3892 3145 1088 1763 1645"
"5069","3892 3145 1088 1763 1645"
"5081","3892 3145 1645 1763 1088"
"5088","3892 3145 1088 1763 1645"
"5094","3892 3145 1645 1763 1088"
"5112","3892 3145 1645 1763 1088"
"5117","3892 3145 1645 1763 1088"
"5120","3892 3145 1088 1763 1645"
"5122","3892 3145 1645 1763 1088"
"5124","3892 3145 1645 1763 1088"
"5127","3892 3145 1645 1763 1088"
"5129","3892 3145 1645 1763 1088"
"5130","3892 3145 1645 1763 1088"
"5133","3892 3145 1645 1763 1088"
"5138","3892 3145 1645 1763 1088"
"5139","3892 3145 1645 1763 1088"
"5141","3892 3145 1645 1763 1088"
"5145","3892 3145 1645 1763 1088"
"5165","3892 3145 1645 1763 1088"
"5168","3892 3145 1645 1763 1088"
"5173","3892 3145 1088 1763 1645"
"5174","3892 3145 1088 1763 1645"
"5175","3892 3145 1088 1763 1645"
"5176","3892 3145 1645 1763 1088"
"5183","3892 3145 1645 1763 1088"
"5185","3892 3145 1088 1763 1645"
"5187","3892 3145 1645 1763 1088"
"5190","3892 3145 1088 1763 1645"
"5193","3892 3145 1088 1763 1645"
"5199","3892 3145 1645 1763 1088"
"5202","3892 3145 1645 1763 1088"
"5203","3892 3145 1645 1763 1088"
"5220","3892 3145 1645 1763 1088"
"5227","3892 3145 1645 1763 1088"
"5233","3892 3145 1088 1763 1645"
"5235","3892 3145 1645 1763 1088"
"5246","3892 3145 1645 1763 1088"
"5250","3892 3145 1645 1763 1088"
"5251","3892 3145 1088 1763 1645"
"5254","3892 3145 1645 1763 1088"
"5259","3892 3145 1088 1763 1645"
"5275","3892 3145 1088 1763 1645"
"5283","3892 3145 1645 1763 1088"
"5288","3892 3145 1088 1763 1645"
"5291","3892 3145 1645 1763 1088"
"5292","3892 3145 1088 1763 1645"
"5293","3892 3145 1645 1763 1088"
"5296","3892 3145 1088 1763 1645"
"5301","3892 3145 1645 1763 1088"
"5309","3892 3145 1645 1763 1088"
"5316","3892 3145 1088 1763 1645"
"5317","3892 3145 1645 1763 1088"
"5325","3892 3145 1088 1763 1645"
"5330","3892 3145 1088 1763 1645"
"5339","3892 3145 1645 1763 1088"
"5340","3892 3145 1645 1763 1088"
"5346","3892 3145 1645 1763 1088"
"5353","3892 3145 1645 1763 1088"
"5356","3892 3145 1645 1763 1088"
"5357","3892 3145 1088 1763 1645"
"5363","3892 3145 1645 1763 1088"
"5364","3892 3145 1645 1763 1088"
"5382","3892 3145 1645 1763 1088"
"5385","3892 3145 1645 1763 1088"
"5392","3892 3145 1645 1763 1088"
"5394","3892 3145 1645 1763 1088"
"5395","3892 3145 1088 1763 1645"
"5400","3892 3145 1645 1763 1088"
"5404","3892 3145 1088 1763 1645"
"5406","3892 3145 1645 1763 1088"
"5413","3892 3145 1088 1763 1645"
"5420","3892 3145 1088 1763 1645"
"5436","3892 3145 1645 1763 1088"
"5438","3892 3145 1645 1763 1088"
"5444","3892 3145 1645 1763 1088"
"5446","3892 3145 1645 1763 1088"
"5447","3892 3145 1645 1763 1088"
"5448","3892 3145 1088 1763 1645"
"5451","3892 3145 1645 1763 1088"
"5452","3892 3145 1088 1763 1645"
"5459","3892 3145 1645 1763 1088"
"5460","3892 3145 1088 1763 1645"
"5464","3892 3145 1645 1763 1088"
"5467","3892 3145 1645 1763 1088"
"5468","3892 3145 1645 1763 1088"
"5471","3892 3145 1645 1763 1088"
"5475","3892 3145 1088 1763 1645"
"5480","3892 3145 1088 1763 1645"
"5496","3892 3145 1088 1763 1645"
"5507","3892 3145 1088 1763 1645"
"5511","3892 3145 1088 1763 1645"
"5519","3892 3145 1645 1763 1088"
"5520","3892 3145 1645 1763 1088"
"5521","3892 3145 1645 1763 1088"
"5527","3892 3145 1645 1763 1088"
"5531","3892 3145 1645 1763 1088"
"5538","3892 3145 1088 1763 1645"
"5547","3892 3145 1645 1763 1088"
"5552","3892 3145 1645 1763 1088"
"5553","3892 3145 1088 1763 1645"
"5555","3892 3145 1645 1763 1088"
"5556","3892 3145 1645 1763 1088"
"5559","3892 3145 1645 1763 1088"
"5561","3892 3145 1088 1763 1645"
"5583","3892 3145 1645 1763 1088"
"5585","3892 3145 1645 1763 1088"
"5588","3892 3145 1645 1763 1088"
"5603","3892 3145 1645 1763 1088"
"5617","3892 3145 1645 1763 1088"
"5618","3892 3145 1645 1763 1088"
"5620","3892 3145 1645 1763 1088"
"5621","3892 3145 1645 1763 1088"
"5622","3892 3145 1645 1763 1088"
"5629","3892 3145 1645 1763 1088"
"5630","3892 3145 1088 1763 1645"
"5631","3892 3145 1645 1763 1088"
"5651","3892 3145 1645 1763 1088"
"5662","3892 3145 1645 1763 1088"
"5663","3892 3145 1088 1763 1645"
"5667","3892 3145 1645 1763 1088"
"5669","3892 3145 1645 1763 1088"
"5670","3892 3145 1645 1763 1088"
"5678","3892 3145 1088 1763 1645"
"5683","3892 3145 1088 1763 1645"
"5687","3892 3145 1645 1763 1088"
"5690","3892 3145 1088 1763 1645"
"5693","3892 3145 1088 1763 1645"
"5700","3892 3145 1645 1763 1088"
"5707","3892 3145 1645 1763 1088"
"5716","3892 3145 1645 1763 1088"
"5720","3892 3145 1088 1763 1645"
"5722","3892 3145 1088 1763 1645"
"5726","3892 3145 1645 1763 1088"
"5728","3892 3145 1645 1763 1088"
"5730","3892 3145 1645 1763 1088"
"5733","3892 3145 1645 1763 1088"
"5735","3892 3145 1088 1763 1645"
"5737","3892 3145 1645 1763 1088"
"5742","3892 3145 1645 1763 1088"
"5745","3892 3145 1645 1763 1088"
"5749","3892 3145 1645 1763 1088"
"5753","3892 3145 1088 1763 1645"
"5754","3892 3145 1645 1763 1088"
"5758","3892 3145 1645 1763 1088"
"5765","3892 3145 1645 1763 1088"
"5766","3892 3145 1088 1763 1645"
"5779","3892 3145 1645 1763 1088"
"5784","3892 3145 1645 1763 1088"
"5785","3892 3145 1645 1763 1088"
"5797","3892 3145 1645 1763 1088"
"5801","3892 3145 1645 1763 1088"
"5810","3892 3145 1645 1763 1088"
"5822","3892 3145 1088 1763 1645"
"5824","3892 3145 1088 1763 1645"
"5825","3892 3145 1088 1763 1645"
"5833","3892 3145 1088 1763 1645"
"5834","3892 3145 1088 1763 1645"
"5847","3892 3145 1645 1763 1088"
"5848","3892 3145 1645 1763 1088"
"5852","3892 3145 1645 1763 1088"
"5858","3892 3145 1645 1763 1088"
"5861","3892 3145 1088 1763 1645"
"5865","3892 3145 1645 1763 1088"
"5867","3892 3145 1645 1763 1088"
"5881","3892 3145 1645 1763 1088"
"5887","3892 3145 1645 1763 1088"
"5888","3892 3145 1645 1763 1088"
"5890","3892 3145 1645 1763 1088"
"5894","3892 3145 1645 1763 1088"
"5900","3892 3145 1645 1763 1088"
"5905","3892 3145 1645 1763 1088"
"5906","3892 3145 1645 1763 1088"
"5917","3892 3145 1645 1763 1088"
"5923","3892 3145 1088 1763 1645"
"5926","3892 3145 1645 1763 1088"
"5931","3892 3145 1088 1763 1645"
"5934","3892 3145 1645 1763 1088"
"5940","3892 3145 1645 1763 1088"
"5941","3892 3145 1645 1763 1088"
"5951","3892 3145 1645 1763 1088"
"5952","3892 3145 1645 1763 1088"
"5965","3892 3145 1645 1763 1088"
"5968","3892 3145 1088 1763 1645"
"5969","3892 3145 1088 1763 1645"
"5971","3892 3145 1645 1763 1088"
"5980","3892 3145 1088 1763 1645"
"5982","3892 3145 1645 1763 1088"
"5984","3892 3145 1645 1763 1088"
"5990","3892 3145 1645 1763 1088"
"5994","3892 3145 1088 1763 1645"
"5995","3892 3145 1088 1763 1645"
"5998","3892 3145 1088 1763 1645"
"6002","3892 3145 1645 1763 1088"
"6012","3892 3145 1645 1763 1088"
"6018","3892 3145 1645 1763 1088"
"6033","3892 3145 1088 1763 1645"
